Order ID,Order Date,Customer,Region,Customer Segment,Category,Product,Quantity,Discount,Sales,Profit,Order Month,Order Year,Profit Margin
ORD-0763,2024-01-05,Customer 103,East,Consumer,Furniture,Filing Cabinet,5,0.0,899.7374643624105,341.900236457716,Jan,2024,0.38
ORD-0764,2024-06-24,Customer 081,North,Small Business,Office Supplies,Pen Set,3,0.08,53.697397990052856,27.922646954827485,Jun,2024,0.52
ORD-0765,2024-04-21,Customer 052,East,Consumer,Furniture,Office Chair,4,0.08,687.0607437022288,261.083082606847,Apr,2024,0.38
ORD-0766,2024-05-03,Customer 064,East,Consumer,Technology,Mouse,4,0.02,113.47759478909843,36.312830332511496,May,2024,0.31999999999999995
ORD-0767,2024-11-12,Customer 021,East,Consumer,Office Supplies,Desk Organizer,2,0.0,47.778009186599405,24.844564777031692,Nov,2024,0.52
ORD-0768,2024-12-05,Customer 011,West,Small Business,Office Supplies,Pen Set,1,0.1,18.090972895195893,9.407305905501865,Dec,2024,0.52
ORD-0769,2024-09-03,Customer 148,East,Small Business,Office Supplies,Desk Organizer,6,0.08,118.08365004229616,61.403498021994004,Sep,2024,0.52
ORD-0770,2024-05-20,Customer 057,West,Consumer,Office Supplies,Desk Organizer,5,0.08,111.49603459285807,57.97793798828619,May,2024,0.52
ORD-0771,2024-10-22,Customer 139,South,Consumer,Office Supplies,Stapler,7,0.08,87.89349696326572,45.70461842089818,Oct,2024,0.52
ORD-0772,2024-09-14,Customer 031,East,Corporate,Technology,Laptop,3,0.08,2600.639810630478,832.2047394017529,Sep,2024,0.31999999999999995
ORD-0773,2024-09-22,Customer 054,West,Corporate,Office Supplies,Paper,1,0.0,8.229797449466718,4.279494673722693,Sep,2024,0.52
ORD-0774,2024-10-24,Customer 067,North,Corporate,Furniture,Desk,6,0.1,1705.998358283845,648.2793761478611,Oct,2024,0.38
ORD-0775,2024-10-07,Customer 157,East,Consumer,Technology,Keyboard,5,0.08,277.10324643640126,88.67303885964839,Oct,2024,0.31999999999999995
ORD-0776,2024-07-06,Customer 108,South,Corporate,Furniture,Office Chair,7,0.02,1326.0401823764337,503.8952693030448,Jul,2024,0.38
ORD-0777,2024-07-09,Customer 047,East,Corporate,Office Supplies,Paper,5,0.08,38.99457209591047,20.277177489873445,Jul,2024,0.52
ORD-0778,2024-03-08,Customer 143,South,Consumer,Office Supplies,Notebook,5,0.02,63.210481775808304,32.86945052342032,Mar,2024,0.52
ORD-0779,2024-07-14,Customer 003,South,Consumer,Furniture,Desk,3,0.08,948.918792650923,360.58914120735074,Jul,2024,0.38
ORD-0780,2024-08-03,Customer 077,West,Consumer,Technology,Keyboard,6,0.08,319.7241537628736,102.31172920411953,Aug,2024,0.31999999999999995
ORD-0781,2024-10-14,Customer 042,North,Corporate,Technology,Printer,2,0.15,326.61402048187176,104.51648655419895,Oct,2024,0.31999999999999995
ORD-0782,2024-04-20,Customer 086,East,Corporate,Technology,Laptop,2,0.08,1605.501677936823,513.7605369397833,Apr,2024,0.31999999999999995
ORD-0783,2024-07-03,Customer 006,East,Small Business,Technology,Printer,5,0.05,810.52781274867,259.36890007957436,Jul,2024,0.31999999999999995
ORD-0784,2024-03-03,Customer 148,East,Small Business,Furniture,Desk,4,0.1,1121.285281819459,426.0884070913944,Mar,2024,0.38
ORD-0785,2024-11-28,Customer 131,South,Corporate,Office Supplies,Pen Set,6,0.05,95.31861995083308,49.5656823744332,Nov,2024,0.52
ORD-0786,2024-08-16,Customer 038,North,Corporate,Furniture,Bookshelf,5,0.08,776.4443395764549,295.04884903905287,Aug,2024,0.38
ORD-0787,2024-03-26,Customer 021,East,Corporate,Office Supplies,Desk Organizer,7,0.0,159.7774308263753,83.08426402971516,Mar,2024,0.52
ORD-0788,2024-06-24,Customer 075,South,Corporate,Technology,Keyboard,6,0.15,277.19848204859426,88.70351425555015,Jun,2024,0.31999999999999995
ORD-0789,2024-05-16,Customer 151,West,Corporate,Office Supplies,Paper,8,0.05,68.72432318169983,35.736648054483915,May,2024,0.52
ORD-0790,2024-08-18,Customer 033,West,Consumer,Furniture,Filing Cabinet,3,0.0,647.3869059662584,246.0070242671782,Aug,2024,0.38
ORD-0791,2024-04-30,Customer 043,East,Small Business,Office Supplies,Paper,2,0.02,16.253582062761264,8.451862672635858,Apr,2024,0.52
ORD-0792,2024-02-22,Customer 014,North,Consumer,Furniture,Desk,8,0.1,2392.201853901009,909.0367044823835,Feb,2024,0.38
ORD-0793,2024-07-22,Customer 040,North,Consumer,Technology,Laptop,5,0.1,3888.456533117932,1244.306090597738,Jul,2024,0.3199999999999999
ORD-0794,2024-12-01,Customer 073,West,Corporate,Technology,Monitor,4,0.02,983.2231590681674,314.6314109018135,Dec,2024,0.31999999999999995
ORD-0795,2024-11-16,Customer 009,South,Consumer,Furniture,Bookshelf,3,0.0,398.2003873342321,151.3161471870082,Nov,2024,0.38
ORD-0796,2024-07-01,Customer 070,East,Corporate,Office Supplies,Pen Set,8,0.1,144.56535982177374,75.17398710732235,Jul,2024,0.52
ORD-0797,2024-08-15,Customer 153,South,Small Business,Furniture,Filing Cabinet,3,0.1,580.547703306805,220.6081272565859,Aug,2024,0.38
ORD-0798,2024-11-19,Customer 124,West,Small Business,Furniture,Bookshelf,5,0.05,735.717496192974,279.5726485533301,Nov,2024,0.38
ORD-0799,2024-04-26,Customer 106,North,Corporate,Furniture,Filing Cabinet,5,0.05,963.9563895082017,366.3034280131167,Apr,2024,0.38
ORD-0800,2024-03-20,Customer 035,East,Consumer,Technology,Printer,1,0.1,182.9101229326949,58.531239338462356,Mar,2024,0.31999999999999995
